Time,Model,Roll,Bar No,Layer No,Total Layer,L Margin,W Margin,Layer Pattern,AB Stack X,AB Stack Y,FP1 X,FP1 Y,FP2 X,FP2 Y,FP3 X,FP3 Y,FP4 X,FP4 Y,FP5 X,FP5 Y,FP6 X,FP6 Y,Bar Grade
2026-03-01 01:17:25,Model_C,R9626,B212,3,10,0.7721858304552809,0.692940581881748,P2,28.906954050934125,43.871754641279786,9.14441093303418,10.218875445956673,19.967426708486727,21.030074039784264,30.894765067117778,30.88467409856332,39.751420722566586,39.97674464697162,49.49275058566962,52.19759484861914,60.697530259021086,59.29919779255666,A
2026-03-01 01:32:25,Model_C,R2739,B101,1,10,1.9003922801425297,1.305067775398935,P3,19.594925260242956,43.73382851214956,9.075324233349301,10.264569111778425,19.747615015419033,20.334975856493045,29.9213017677313,28.711838587844312,40.019464242311265,40.738401395176794,49.17804012607291,48.41718328502244,60.25558110242047,60.69232661335078,A
2026-03-01 01:47:25,Model_B,R6093,B540,9,10,0.7248909696706847,1.1043834913162576,P3,27.44682504975333,27.25166542892118,9.058146679811795,10.827061194644747,18.147738669099436,19.74400636930016,30.918859589481283,32.21726633318038,38.07047430517377,39.50834706485238,49.56720989191574,50.29297345447873,59.38365663247065,60.345382090237216,B
2026-03-01 02:02:25,Model_C,R6879,B514,1,10,1.5544739325667305,1.5135061587709424,P3,36.819263412743425,45.03849637422911,8.759881531834067,10.88412650428223,20.255580555482467,19.291680877138337,29.522996094692367,30.73164374897206,39.90450938848734,39.44749329264569,51.77525273310337,47.263818497788805,60.2422231153299,59.50437365308206,D
2026-03-01 02:17:25,Model_C,R9497,B691,1,10,0.9110866876777595,0.5083065467817702,P2,33.69461011067661,13.650797808275211,9.431191480134398,7.254673390982877,21.245717147036203,19.628016326773427,30.25018441164787,29.318880268548423,41.0024923657398,41.84700711272905,50.282247786308716,48.018630056783756,60.41219846121575,60.02847907936134,A
2026-03-01 02:32:25,Model_C,R2369,B264,6,10,1.3530145297339131,0.7271881316329356,P3,25.49996317904213,10.082388685784597,9.461048823909504,10.171035238259126,22.145284704293317,20.04493048769785,29.961814906068703,30.811828261522326,39.628580851696924,38.575328072730294,49.57415114135986,51.016977921599874,59.284257692304884,61.2773869855051,C
2026-03-01 02:47:25,Model_C,R9008,B570,3,10,1.1491425842215244,1.1939560125611286,P3,29.41826781775692,40.67836508110277,9.653860033291723,11.222123457051609,20.322490936076285,20.04864859207725,31.12545162647795,30.29988293073448,41.483533045801394,38.685869439855736,48.74233378104246,47.57088525715637,60.0078014851012,59.428421559654645,A
2026-03-01 03:02:25,Model_A,R5868,B962,6,10,0.958476065525135,1.099745572589912,P2,34.80816891468537,32.42522228699033,10.75363780551133,9.645138005062925,18.556455964974923,20.56249966595053,30.34822891649762,29.224820203970655,41.136027123776294,39.15408309310701,49.321614702818394,49.3142782201479,61.42444491459951,59.12880932201907,A
2026-03-01 03:17:25,Model_C,R6987,B916,7,10,1.4840652515944734,1.405747835443861,P4,41.20584223638902,30.24634267858123,11.19944937992021,9.331907433284444,20.73071717749523,20.514287950005837,28.653834751944952,31.074864728852045,40.051739347991585,38.54308495965798,50.08821372015653,50.1912939734043,61.30170083820301,60.08145439380517,A
2026-03-01 03:32:25,Model_B,R3027,B653,8,10,0.7816773912651678,0.9194909132301555,P3,44.96072449100937,18.06251595740815,10.037979925973953,10.674943541522325,20.358173802442618,20.754383534336267,29.89568476570138,31.89287637679966,38.55121499892936,42.44066713918178,50.272632760303885,49.10521488547332,59.09471175222065,60.378100674153345,A
