DATE,TIME,EQUIP_NAME,MODEL,ROLL,FIRST_LAYER,SAME_LAYER,LAYER_NO,LAYER_NAME,FP1_DX,FP1_DY,FP1_ENABLE,FP2_DX,FP2_DY,FP2_ENABLE,FP3_DX,FP3_DY,FP3_ENABLE,FP4_DX,FP4_DY,FP4_ENABLE,FP5_DX,FP5_DY,FP5_ENABLE,FP6_DX,FP6_DY,FP6_ENABLE,AB_STACK_X,AB_STACK_Y,TOTAL_LAYER,W_MARGIN,L_MARGIN,BAR_NO,MARGIN,GRADE,TILT,L_MARGIN1,W_MARGIN1,L_MARGIN2,W_MARGIN2,L_MARGIN3,W_MARGIN3,L_MARGIN4,W_MARGIN4,L_MARGIN5,W_MARGIN5,L_MARGIN6,W_MARGIN6
2026-03-13,00:31:02,5C69,CL05B103KB54PCM,ALC8097BAP,TRUE,TRUE,1,,-642,112,1,-526,470,1,-392,285,1,-546,101,1,-748,486,1,-241,170,1,1080,0,18,230,260,0,84.2,2,3.12,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:03,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,2,,-681,52,1,-601,145,1,-287,371,1,-710,247,1,-416,343,1,-767,154,1,1080,0,18,230,260,0,84.2,2,2.11,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:04,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,3,,-674,247,1,-449,385,1,-429,53,1,-417,383,1,-715,444,1,-605,376,1,1080,0,18,230,260,0,84.2,2,3.3,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:05,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,4,,-372,253,1,-356,392,1,-779,457,1,-610,450,1,-780,196,1,-578,351,1,1080,0,18,230,260,0,84.2,2,2.04,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:06,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,5,,-220,166,1,-715,386,1,-499,280,1,-353,347,1,-591,188,1,-252,271,1,1080,0,18,230,260,0,84.2,2,0.59,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:07,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,6,,-692,265,1,-477,402,1,-785,263,1,-430,367,1,-374,360,1,-539,389,1,1080,0,18,230,260,0,84.2,2,4.33,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:08,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,7,,-762,370,1,-536,432,1,-544,254,1,-615,79,1,-660,64,1,-406,218,1,1080,0,18,230,260,0,84.2,2,0.43,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:09,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,8,,-393,272,1,-694,59,1,-535,278,1,-248,152,1,-312,484,1,-528,286,1,1080,0,18,230,260,0,84.2,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:10,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,9,,-627,75,1,-638,310,1,-269,467,1,-456,427,1,-496,349,1,-654,317,1,1080,0,18,230,260,0,84.2,2,2.79,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:11,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,10,,-309,442,1,-273,484,1,-203,156,1,-639,175,1,-558,285,1,-566,93,1,1080,0,18,230,260,0,84.2,2,4.96,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:12,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,11,,-696,447,1,-296,225,1,-207,475,1,-653,467,1,-510,346,1,-793,483,1,1080,0,18,230,260,0,84.2,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:13,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,12,,-770,361,1,-284,384,1,-652,395,1,-342,256,1,-732,456,1,-771,488,1,1080,0,18,230,260,0,84.2,2,1.41,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:14,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,13,,-547,423,1,-707,367,1,-746,379,1,-792,290,1,-286,438,1,-534,470,1,1080,0,18,230,260,0,84.2,2,3.65,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:15,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,14,,-431,229,1,-461,79,1,-298,450,1,-202,386,1,-653,280,1,-214,441,1,1080,0,18,230,260,0,84.2,2,1.07,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:16,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,15,,-275,444,1,-204,57,1,-521,59,1,-608,401,1,-659,438,1,-689,477,1,1080,0,18,230,260,0,84.2,2,0.71,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:17,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,16,,-450,426,1,-625,364,1,-483,488,1,-213,455,1,-285,300,1,-223,168,1,1080,0,18,230,260,0,84.2,2,2.63,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:18,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,17,,-690,271,1,-533,384,1,-232,99,1,-703,383,1,-485,472,1,-218,432,1,1080,0,18,230,260,0,84.2,2,0.13,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:19,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,18,,-290,447,1,-603,111,1,-579,398,1,-596,133,1,-641,240,1,-276,166,1,1080,0,18,230,260,0,84.2,2,1.79,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:20,5C69,CL05B103KB54PCM,ALC8097BAP,TRUE,TRUE,1,,-401,297,1,-756,370,1,-638,56,1,-573,364,1,-388,167,1,-691,164,1,1080,0,27,230,260,1,88.8,1,2.98,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:21,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,2,,-284,158,1,-506,320,1,-697,370,1,-713,265,1,-254,154,1,-285,497,1,1080,0,27,230,260,1,88.8,1,2.64,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:22,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,3,,-204,228,1,-799,401,1,-353,125,1,-428,91,1,-667,483,1,-521,225,1,1080,0,27,230,260,1,88.8,1,3.76,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:23,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,4,,-233,103,1,-554,340,1,-702,415,1,-730,187,1,-729,126,1,-231,93,1,1080,0,27,230,260,1,88.8,1,1.47,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:24,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,5,,-727,146,1,-585,267,1,-519,235,1,-442,210,1,-775,276,1,-648,451,1,1080,0,27,230,260,1,88.8,1,2.48,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:25,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,6,,-339,463,1,-700,83,1,-737,127,1,-514,399,1,-414,429,1,-295,310,1,1080,0,27,230,260,1,88.8,1,0.56,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:26,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,7,,-276,413,1,-217,339,1,-466,488,1,-708,445,1,-693,306,1,-669,165,1,1080,0,27,230,260,1,88.8,1,2.19,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:27,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,8,,-236,226,1,-613,432,1,-410,492,1,-361,333,1,-727,120,1,-255,130,1,1080,0,27,230,260,1,88.8,1,1.34,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:28,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,9,,-218,397,1,-331,454,1,-378,337,1,-600,204,1,-710,146,1,-454,408,1,1080,0,27,230,260,1,88.8,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:29,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,10,,-215,369,1,-575,283,1,-794,437,1,-233,328,1,-276,257,1,-471,383,1,1080,0,27,230,260,1,88.8,1,0.8,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:30,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,11,,-670,181,1,-222,432,1,-495,384,1,-546,143,1,-607,103,1,-498,66,1,1080,0,27,230,260,1,88.8,1,2.51,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:31,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,12,,-340,173,1,-711,268,1,-445,140,1,-796,164,1,-734,98,1,-423,226,1,1080,0,27,230,260,1,88.8,1,3.7,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:32,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,13,,-260,441,1,-617,227,1,-358,286,1,-261,345,1,-250,264,1,-330,389,1,1080,0,27,230,260,1,88.8,1,1.3,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:33,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,14,,-300,345,1,-434,199,1,-324,218,1,-293,332,1,-696,408,1,-580,183,1,1080,0,27,230,260,1,88.8,1,0.72,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:34,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,15,,-218,60,1,-239,287,1,-703,144,1,-647,411,1,-479,417,1,-345,180,1,1080,0,27,230,260,1,88.8,1,2.72,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:35,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,16,,-233,396,1,-704,330,1,-570,321,1,-732,222,1,-548,115,1,-270,161,1,1080,0,27,230,260,1,88.8,1,2.96,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:36,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,17,,-478,224,1,-676,436,1,-635,198,1,-322,472,1,-596,401,1,-359,439,1,1080,0,27,230,260,1,88.8,1,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:37,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,18,,-446,291,1,-630,51,1,-482,382,1,-696,423,1,-419,403,1,-206,224,1,1080,0,27,230,260,1,88.8,1,3.27,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:38,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,19,,-745,487,1,-466,210,1,-640,379,1,-206,229,1,-510,377,1,-586,147,1,1080,0,27,230,260,1,88.8,1,3.99,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:39,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,20,,-729,50,1,-797,452,1,-637,83,1,-547,265,1,-788,122,1,-600,117,1,1080,0,27,230,260,1,88.8,1,0.15,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:40,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,21,,-650,308,1,-643,279,1,-489,238,1,-296,243,1,-311,172,1,-203,497,1,1080,0,27,230,260,1,88.8,1,1.29,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:41,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,22,,-289,100,1,-224,376,1,-728,155,1,-694,297,1,-301,142,1,-278,428,1,1080,0,27,230,260,1,88.8,1,2.16,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:42,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,23,,-752,161,1,-782,138,1,-477,302,1,-317,451,1,-359,291,1,-404,467,1,1080,0,27,230,260,1,88.8,1,2.79,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:43,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,24,,-729,449,1,-259,340,1,-579,469,1,-574,157,1,-788,495,1,-675,428,1,1080,0,27,230,260,1,88.8,1,0.19,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:44,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,25,,-769,467,1,-480,389,1,-539,235,1,-644,489,1,-312,391,1,-675,219,1,1080,0,27,230,260,1,88.8,1,3.88,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-13,00:31:45,5C69,CL05B103KB54PCM,ALC8097BAP,FALSE,TRUE,26,,-740,379,1,-291,92,1,-300,373,1,-254,220,1,-726,177,1,-401,348,1,1080,0,27,230,260,1,88.8,1,0.11,90,90,90,90,90,90,90,90,90,90,90,90
