DATE,TIME,EQUIP_NAME,MODEL,ROLL,FIRST_LAYER,SAME_LAYER,LAYER_NO,LAYER_NAME,FP1_DX,FP1_DY,FP1_ENABLE,FP2_DX,FP2_DY,FP2_ENABLE,FP3_DX,FP3_DY,FP3_ENABLE,FP4_DX,FP4_DY,FP4_ENABLE,FP5_DX,FP5_DY,FP5_ENABLE,FP6_DX,FP6_DY,FP6_ENABLE,AB_STACK_X,AB_STACK_Y,TOTAL_LAYER,W_MARGIN,L_MARGIN,BAR_NO,MARGIN,GRADE,TILT,L_MARGIN1,W_MARGIN1,L_MARGIN2,W_MARGIN2,L_MARGIN3,W_MARGIN3,L_MARGIN4,W_MARGIN4,L_MARGIN5,W_MARGIN5,L_MARGIN6,W_MARGIN6
2026-03-14,00:31:02,5C69,CL05B103KB54PCM,ALC1211BAP,TRUE,TRUE,1,,-709,90,1,-461,234,1,-547,267,1,-477,99,1,-799,367,1,-259,64,1,1080,0,23,230,260,0,89.3,2,1.98,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:03,5C69,CL05B103KB54PCM,ALC1211BAP,FALSE,TRUE,2,,-675,229,1,-342,290,1,-399,483,1,-482,100,1,-319,347,1,-317,296,1,1080,0,23,230,260,0,89.3,2,1.97,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:04,5C69,CL05B103KB54PCM,ALC1211BAP,FALSE,TRUE,3,,-649,269,1,-241,356,1,-668,434,1,-507,125,1,-335,120,1,-351,438,1,1080,0,23,230,260,0,89.3,2,4.94,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:05,5C69,CL05B103KB54PCM,ALC1211BAP,FALSE,TRUE,4,,-547,343,1,-264,340,1,-666,430,1,-451,439,1,-251,484,1,-607,252,1,1080,0,23,230,260,0,89.3,2,0.86,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:06,5C69,CL05B103KB54PCM,ALC1211BAP,FALSE,TRUE,5,,-669,177,1,-517,469,1,-336,461,1,-504,256,1,-223,327,1,-595,80,1,1080,0,23,230,260,0,89.3,2,2.3,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:07,5C69,CL05B103KB54PCM,ALC1211BAP,FALSE,TRUE,6,,-547,439,1,-483,63,1,-483,87,1,-348,429,1,-655,470,1,-575,118,1,1080,0,23,230,260,0,89.3,2,4.36,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:08,5C69,CL05B103KB54PCM,ALC1211BAP,FALSE,TRUE,7,,-358,90,1,-343,477,1,-231,232,1,-568,245,1,-570,472,1,-640,465,1,1080,0,23,230,260,0,89.3,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:09,5C69,CL05B103KB54PCM,ALC1211BAP,FALSE,TRUE,8,,-351,71,1,-631,218,1,-426,392,1,-594,99,1,-475,428,1,-433,216,1,1080,0,23,230,260,0,89.3,2,2.43,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:10,5C69,CL05B103KB54PCM,ALC1211BAP,FALSE,TRUE,9,,-305,433,1,-227,327,1,-515,196,1,-784,323,1,-617,230,1,-351,263,1,1080,0,23,230,260,0,89.3,2,-,90,90,90,90,90,90,90,90,90,90,90,90
2026-03-14,00:31:11,5C69,CL05B103KB54PCM,ALC1211BAP,FALSE,TRUE,10,,-543,256,1,-499,384,1,-724,389,1,-693,195,1,-546,380,1,-718,73,1,1080,0,23,230,260,0,89.3,2,1.71,90,90,90,90,90,90,90,90,90,90,90,90
